country,counterpart-area,series,time,value,series_code
Costa Rica,Japan,"PPG, bilateral (AMT, current US$)",2022,19481328.9,DT.AMT.BLAT.CD
Costa Rica,Spain,"PPG, bilateral (AMT, current US$)",2022,2378198.7,DT.AMT.BLAT.CD
Costa Rica,United States,"PPG, bilateral (AMT, current US$)",2022,896500.0,DT.AMT.BLAT.CD
Costa Rica,World,"PPG, bilateral (AMT, current US$)",2022,34162069.8,DT.AMT.BLAT.CD
Cote d'Ivoire,China,"PPG, bilateral (AMT, current US$)",2022,49396385.4,DT.AMT.BLAT.CD
Cote d'Ivoire,France,"PPG, bilateral (AMT, current US$)",2022,55007177.8,DT.AMT.BLAT.CD
Cote d'Ivoire,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Cote d'Ivoire,India,"PPG, bilateral (AMT, current US$)",2022,46712269.2,DT.AMT.BLAT.CD
Cote d'Ivoire,Japan,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Cote d'Ivoire,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Cote d'Ivoire,Kuwait,"PPG, bilateral (AMT, current US$)",2022,4239478.2,DT.AMT.BLAT.CD
Cote d'Ivoire,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,3654917.6,DT.AMT.BLAT.CD
Cote d'Ivoire,Spain,"PPG, bilateral (AMT, current US$)",2022,5562389.3,DT.AMT.BLAT.CD
Cote d'Ivoire,United States,"PPG, bilateral (AMT, current US$)",2022,268439.7,DT.AMT.BLAT.CD
Cote d'Ivoire,World,"PPG, bilateral (AMT, current US$)",2022,164841057.2,DT.AMT.BLAT.CD
Djibouti,Belgium,"PPG, bilateral (AMT, current US$)",2022,85272.7,DT.AMT.BLAT.CD
Djibouti,China,"PPG, bilateral (AMT, current US$)",2022,96209759.9,DT.AMT.BLAT.CD
Djibouti,France,"PPG, bilateral (AMT, current US$)",2022,666860.7,DT.AMT.BLAT.CD
Djibouti,India,"PPG, bilateral (AMT, current US$)",2022,4729984.9,DT.AMT.BLAT.CD
Djibouti,Italy,"PPG, bilateral (AMT, current US$)",2022,4329854.6,DT.AMT.BLAT.CD
Djibouti,Kuwait,"PPG, bilateral (AMT, current US$)",2022,2919511.3,DT.AMT.BLAT.CD
Djibouti,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,5241800.0,DT.AMT.BLAT.CD
Djibouti,Spain,"PPG, bilateral (AMT, current US$)",2022,250243.2,DT.AMT.BLAT.CD
Djibouti,Turkey,"PPG, bilateral (AMT, current US$)",2022,1951666.7,DT.AMT.BLAT.CD
Djibouti,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,384722.6,DT.AMT.BLAT.CD
Djibouti,World,"PPG, bilateral (AMT, current US$)",2022,116769676.6,DT.AMT.BLAT.CD
Dominica,Belize,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Dominica,China,"PPG, bilateral (AMT, current US$)",2022,2726707.7,DT.AMT.BLAT.CD
Dominica,France,"PPG, bilateral (AMT, current US$)",2022,3434622.1,DT.AMT.BLAT.CD
Dominica,Kuwait,"PPG, bilateral (AMT, current US$)",2022,428195.0,DT.AMT.BLAT.CD
Dominica,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,81750.0,DT.AMT.BLAT.CD
Dominica,"Venezuela, Republic Bolivarian","PPG, bilateral (AMT, current US$)",2022,1426444.4,DT.AMT.BLAT.CD
Dominica,World,"PPG, bilateral (AMT, current US$)",2022,8097719.2,DT.AMT.BLAT.CD
Dominican Republic,Brazil,"PPG, bilateral (AMT, current US$)",2022,44094083.3,DT.AMT.BLAT.CD
Dominican Republic,Canada,"PPG, bilateral (AMT, current US$)",2022,88207.8,DT.AMT.BLAT.CD
Dominican Republic,China,"PPG, bilateral (AMT, current US$)",2022,185166.7,DT.AMT.BLAT.CD
Dominican Republic,France,"PPG, bilateral (AMT, current US$)",2022,34463468.5,DT.AMT.BLAT.CD
Dominican Republic,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,3679357.1,DT.AMT.BLAT.CD
Dominican Republic,Japan,"PPG, bilateral (AMT, current US$)",2022,3608993.5,DT.AMT.BLAT.CD
Dominican Republic,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,1047769.4,DT.AMT.BLAT.CD
Dominican Republic,Norway,"PPG, bilateral (AMT, current US$)",2022,26243666.7,DT.AMT.BLAT.CD
Dominican Republic,Spain,"PPG, bilateral (AMT, current US$)",2022,3875787.9,DT.AMT.BLAT.CD
Dominican Republic,Switzerland,"PPG, bilateral (AMT, current US$)",2022,11333.3,DT.AMT.BLAT.CD
Dominican Republic,United States,"PPG, bilateral (AMT, current US$)",2022,3653500.0,DT.AMT.BLAT.CD
Dominican Republic,"Venezuela, Republic Bolivarian","PPG, bilateral (AMT, current US$)",2022,31437109.4,DT.AMT.BLAT.CD
Dominican Republic,World,"PPG, bilateral (AMT, current US$)",2022,152388443.6,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Australia,"PPG, bilateral (AMT, current US$)",2022,82064814.5,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Austria,"PPG, bilateral (AMT, current US$)",2022,31514545.5,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Belarus,"PPG, bilateral (AMT, current US$)",2022,3027378.5,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Belgium,"PPG, bilateral (AMT, current US$)",2022,5498040.9,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Canada,"PPG, bilateral (AMT, current US$)",2022,34225607.2,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),China,"PPG, bilateral (AMT, current US$)",2022,1790237673.9,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Czech Republic,"PPG, bilateral (AMT, current US$)",2022,13047500.0,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Denmark,"PPG, bilateral (AMT, current US$)",2022,459621.0,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Finland,"PPG, bilateral (AMT, current US$)",2022,975772.1,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),France,"PPG, bilateral (AMT, current US$)",2022,503019700.1,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,630799737.3,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Hungary,"PPG, bilateral (AMT, current US$)",2022,2845436.0,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),India,"PPG, bilateral (AMT, current US$)",2022,69320887.9,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Italy,"PPG, bilateral (AMT, current US$)",2022,9420607.8,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Japan,"PPG, bilateral (AMT, current US$)",2022,3080356931.0,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,346718277.7,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Kuwait,"PPG, bilateral (AMT, current US$)",2022,28004019.4,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Malaysia,"PPG, bilateral (AMT, current US$)",2022,13340909.1,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,885479909.1,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Netherlands,"PPG, bilateral (AMT, current US$)",2022,12873744.3,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Norway,"PPG, bilateral (AMT, current US$)",2022,11701052.6,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Poland,"PPG, bilateral (AMT, current US$)",2022,1467611.6,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Russian Federation,"PPG, bilateral (AMT, current US$)",2022,784363764.2,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,6663731.6,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Spain,"PPG, bilateral (AMT, current US$)",2022,28600045.2,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Sweden,"PPG, bilateral (AMT, current US$)",2022,184333.4,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Switzerland,"PPG, bilateral (AMT, current US$)",2022,4247870.8,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Thailand,"PPG, bilateral (AMT, current US$)",2022,75609867.3,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,722123.9,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),United Kingdom,"PPG, bilateral (AMT, current US$)",2022,9515732.4,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),United States,"PPG, bilateral (AMT, current US$)",2022,48886286.1,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),Vietnam,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
East Asia & Pacific (excluding high income),World,"PPG, bilateral (AMT, current US$)",2022,8515193532.4,DT.AMT.BLAT.CD
Ecuador,Belgium,"PPG, bilateral (AMT, current US$)",2022,348271.4,DT.AMT.BLAT.CD
Ecuador,Brazil,"PPG, bilateral (AMT, current US$)",2022,16482855.5,DT.AMT.BLAT.CD
Ecuador,Canada,"PPG, bilateral (AMT, current US$)",2022,86000.0,DT.AMT.BLAT.CD
Ecuador,China,"PPG, bilateral (AMT, current US$)",2022,798520050.0,DT.AMT.BLAT.CD
Ecuador,France,"PPG, bilateral (AMT, current US$)",2022,69067664.4,DT.AMT.BLAT.CD
Ecuador,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,18106156.2,DT.AMT.BLAT.CD
Ecuador,Italy,"PPG, bilateral (AMT, current US$)",2022,944596.5,DT.AMT.BLAT.CD
Ecuador,Japan,"PPG, bilateral (AMT, current US$)",2022,7144348.5,DT.AMT.BLAT.CD
Ecuador,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,2423856.8,DT.AMT.BLAT.CD
Ecuador,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,6387058.3,DT.AMT.BLAT.CD
Ecuador,Spain,"PPG, bilateral (AMT, current US$)",2022,12983390.4,DT.AMT.BLAT.CD
Ecuador,United States,"PPG, bilateral (AMT, current US$)",2022,774606.8,DT.AMT.BLAT.CD
Ecuador,World,"PPG, bilateral (AMT, current US$)",2022,933268854.8,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Austria,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Canada,"PPG, bilateral (AMT, current US$)",2022,9674709.7,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",China,"PPG, bilateral (AMT, current US$)",2022,700344842.9,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Denmark,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",France,"PPG, bilateral (AMT, current US$)",2022,83513637.5,DT.AMT.BLAT.CD
"Egypt, Arab Rep.","Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,354190369.7,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Italy,"PPG, bilateral (AMT, current US$)",2022,2336739.8,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Japan,"PPG, bilateral (AMT, current US$)",2022,203201178.2,DT.AMT.BLAT.CD
"Egypt, Arab Rep.","Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Kuwait,"PPG, bilateral (AMT, current US$)",2022,96549723.6,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Russian Federation,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,127388067.1,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Spain,"PPG, bilateral (AMT, current US$)",2022,8161978.2,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",Switzerland,"PPG, bilateral (AMT, current US$)",2022,13627.1,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,26331512.8,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",United Kingdom,"PPG, bilateral (AMT, current US$)",2022,845399.0,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",United States,"PPG, bilateral (AMT, current US$)",2022,18638599.2,DT.AMT.BLAT.CD
"Egypt, Arab Rep.",World,"PPG, bilateral (AMT, current US$)",2022,1631190384.8,DT.AMT.BLAT.CD
El Salvador,China,"PPG, bilateral (AMT, current US$)",2022,175000.0,DT.AMT.BLAT.CD
El Salvador,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,15500838.0,DT.AMT.BLAT.CD
El Salvador,Japan,"PPG, bilateral (AMT, current US$)",2022,22859584.4,DT.AMT.BLAT.CD
El Salvador,Spain,"PPG, bilateral (AMT, current US$)",2022,4780761.6,DT.AMT.BLAT.CD
El Salvador,United States,"PPG, bilateral (AMT, current US$)",2022,5154751.5,DT.AMT.BLAT.CD
El Salvador,World,"PPG, bilateral (AMT, current US$)",2022,48470935.5,DT.AMT.BLAT.CD
Eritrea,China,"PPG, bilateral (AMT, current US$)",2022,4958996.7,DT.AMT.BLAT.CD
Eritrea,India,"PPG, bilateral (AMT, current US$)",2022,1666600.0,DT.AMT.BLAT.CD
Eritrea,Italy,"PPG, bilateral (AMT, current US$)",2022,1359000.0,DT.AMT.BLAT.CD
Eritrea,Kuwait,"PPG, bilateral (AMT, current US$)",2022,1959815.5,DT.AMT.BLAT.CD
Eritrea,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,1061285.7,DT.AMT.BLAT.CD
Eritrea,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,1333390.1,DT.AMT.BLAT.CD
Eritrea,United States,"PPG, bilateral (AMT, current US$)",2022,1133553.1,DT.AMT.BLAT.CD
Eritrea,World,"PPG, bilateral (AMT, current US$)",2022,13472641.1,DT.AMT.BLAT.CD
Eswatini,China,"PPG, bilateral (AMT, current US$)",2022,4000000.0,DT.AMT.BLAT.CD
Eswatini,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,445785.4,DT.AMT.BLAT.CD
Eswatini,Italy,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Eswatini,Japan,"PPG, bilateral (AMT, current US$)",2022,3746121.1,DT.AMT.BLAT.CD
Eswatini,Kuwait,"PPG, bilateral (AMT, current US$)",2022,2227361.1,DT.AMT.BLAT.CD
Eswatini,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,3077712.1,DT.AMT.BLAT.CD
Eswatini,Nigeria,"PPG, bilateral (AMT, current US$)",2022,342821.1,DT.AMT.BLAT.CD
Eswatini,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Eswatini,South Africa,"PPG, bilateral (AMT, current US$)",2022,519347.5,DT.AMT.BLAT.CD
Eswatini,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,769404.0,DT.AMT.BLAT.CD
Eswatini,United States,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Eswatini,World,"PPG, bilateral (AMT, current US$)",2022,15128552.3,DT.AMT.BLAT.CD
Ethiopia,Canada,"PPG, bilateral (AMT, current US$)",2022,26103972.4,DT.AMT.BLAT.CD
Ethiopia,China,"PPG, bilateral (AMT, current US$)",2022,447831542.7,DT.AMT.BLAT.CD
Ethiopia,France,"PPG, bilateral (AMT, current US$)",2022,23129591.5,DT.AMT.BLAT.CD
Ethiopia,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,4026020.7,DT.AMT.BLAT.CD
Ethiopia,India,"PPG, bilateral (AMT, current US$)",2022,41164813.2,DT.AMT.BLAT.CD
Ethiopia,Italy,"PPG, bilateral (AMT, current US$)",2022,24342228.1,DT.AMT.BLAT.CD
Ethiopia,Japan,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Ethiopia,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,11621930.8,DT.AMT.BLAT.CD
Ethiopia,Kuwait,"PPG, bilateral (AMT, current US$)",2022,8298687.3,DT.AMT.BLAT.CD
Ethiopia,Poland,"PPG, bilateral (AMT, current US$)",2022,4341494.1,DT.AMT.BLAT.CD
Ethiopia,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,16617266.7,DT.AMT.BLAT.CD
Ethiopia,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,5962401.1,DT.AMT.BLAT.CD
Ethiopia,Turkey,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Ethiopia,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,724752.1,DT.AMT.BLAT.CD
Ethiopia,World,"PPG, bilateral (AMT, current US$)",2022,614164700.7,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Armenia,"PPG, bilateral (AMT, current US$)",2022,834798.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Austria,"PPG, bilateral (AMT, current US$)",2022,20559841.1,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Azerbaijan,"PPG, bilateral (AMT, current US$)",2022,1014600.0,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Belgium,"PPG, bilateral (AMT, current US$)",2022,5045939.3,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Canada,"PPG, bilateral (AMT, current US$)",2022,16934742.8,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),China,"PPG, bilateral (AMT, current US$)",2022,1745846765.4,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Czech Republic,"PPG, bilateral (AMT, current US$)",2022,407397.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Denmark,"PPG, bilateral (AMT, current US$)",2022,1702063.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),France,"PPG, bilateral (AMT, current US$)",2022,273820889.6,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,648335320.8,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Greece,"PPG, bilateral (AMT, current US$)",2022,196762.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Hungary,"PPG, bilateral (AMT, current US$)",2022,1252345.7,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),"Iran, Islamic Republic Of","PPG, bilateral (AMT, current US$)",2022,690410.8,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Italy,"PPG, bilateral (AMT, current US$)",2022,19118642.4,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Japan,"PPG, bilateral (AMT, current US$)",2022,1147352117.4,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Kazakhstan,"PPG, bilateral (AMT, current US$)",2022,1029592.9,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,412810297.5,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Kuwait,"PPG, bilateral (AMT, current US$)",2022,50916845.7,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Netherlands,"PPG, bilateral (AMT, current US$)",2022,3748084.6,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Norway,"PPG, bilateral (AMT, current US$)",2022,858994.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Poland,"PPG, bilateral (AMT, current US$)",2022,10431047.5,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Portugal,"PPG, bilateral (AMT, current US$)",2022,3528072.6,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Russian Federation,"PPG, bilateral (AMT, current US$)",2022,1460180355.0,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,49616677.3,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Serbia,"PPG, bilateral (AMT, current US$)",2022,780299.3,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Spain,"PPG, bilateral (AMT, current US$)",2022,38014755.1,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Sweden,"PPG, bilateral (AMT, current US$)",2022,925454.8,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Switzerland,"PPG, bilateral (AMT, current US$)",2022,17651987.3,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),Turkey,"PPG, bilateral (AMT, current US$)",2022,11189384.1,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,61572194.2,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),United Kingdom,"PPG, bilateral (AMT, current US$)",2022,967269.4,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),United States,"PPG, bilateral (AMT, current US$)",2022,41472402.8,DT.AMT.BLAT.CD
Europe & Central Asia (excluding high income),World,"PPG, bilateral (AMT, current US$)",2022,6048806350.4,DT.AMT.BLAT.CD
Fiji,China,"PPG, bilateral (AMT, current US$)",2022,27806601.4,DT.AMT.BLAT.CD
Fiji,India,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Fiji,Japan,"PPG, bilateral (AMT, current US$)",2022,1169545.5,DT.AMT.BLAT.CD
Fiji,World,"PPG, bilateral (AMT, current US$)",2022,28976146.9,DT.AMT.BLAT.CD
Gabon,China,"PPG, bilateral (AMT, current US$)",2022,117905642.5,DT.AMT.BLAT.CD
Gabon,France,"PPG, bilateral (AMT, current US$)",2022,26816253.9,DT.AMT.BLAT.CD
Gabon,India,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Gabon,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,692213.3,DT.AMT.BLAT.CD
Gabon,World,"PPG, bilateral (AMT, current US$)",2022,145414109.7,DT.AMT.BLAT.CD
"Gambia, The",Belgium,"PPG, bilateral (AMT, current US$)",2022,34440.6,DT.AMT.BLAT.CD
"Gambia, The",India,"PPG, bilateral (AMT, current US$)",2022,2117200.5,DT.AMT.BLAT.CD
"Gambia, The",Kuwait,"PPG, bilateral (AMT, current US$)",2022,5148635.3,DT.AMT.BLAT.CD
"Gambia, The",Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,2119112.6,DT.AMT.BLAT.CD
"Gambia, The",Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,2807876.6,DT.AMT.BLAT.CD
"Gambia, The",United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,1449659.4,DT.AMT.BLAT.CD
"Gambia, The",World,"PPG, bilateral (AMT, current US$)",2022,13676925.0,DT.AMT.BLAT.CD
Georgia,Armenia,"PPG, bilateral (AMT, current US$)",2022,834798.2,DT.AMT.BLAT.CD
Georgia,Austria,"PPG, bilateral (AMT, current US$)",2022,3167982.7,DT.AMT.BLAT.CD
Georgia,Azerbaijan,"PPG, bilateral (AMT, current US$)",2022,1014600.0,DT.AMT.BLAT.CD
Georgia,China,"PPG, bilateral (AMT, current US$)",2022,306049.1,DT.AMT.BLAT.CD
Georgia,France,"PPG, bilateral (AMT, current US$)",2022,5112018.5,DT.AMT.BLAT.CD
Georgia,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,43544458.1,DT.AMT.BLAT.CD
Georgia,"Iran, Islamic Republic Of","PPG, bilateral (AMT, current US$)",2022,690410.8,DT.AMT.BLAT.CD
Georgia,Japan,"PPG, bilateral (AMT, current US$)",2022,9214986.0,DT.AMT.BLAT.CD
Georgia,Kazakhstan,"PPG, bilateral (AMT, current US$)",2022,1029592.9,DT.AMT.BLAT.CD
Georgia,Kuwait,"PPG, bilateral (AMT, current US$)",2022,1166007.9,DT.AMT.BLAT.CD
Georgia,Netherlands,"PPG, bilateral (AMT, current US$)",2022,25523.7,DT.AMT.BLAT.CD
Georgia,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,6469639.5,DT.AMT.BLAT.CD
Georgia,Turkey,"PPG, bilateral (AMT, current US$)",2022,3142601.5,DT.AMT.BLAT.CD
Georgia,United States,"PPG, bilateral (AMT, current US$)",2022,2675938.8,DT.AMT.BLAT.CD
Georgia,World,"PPG, bilateral (AMT, current US$)",2022,78394607.7,DT.AMT.BLAT.CD
Ghana,Austria,"PPG, bilateral (AMT, current US$)",2022,156455.3,DT.AMT.BLAT.CD
Ghana,Belgium,"PPG, bilateral (AMT, current US$)",2022,7364107.4,DT.AMT.BLAT.CD
Ghana,Brazil,"PPG, bilateral (AMT, current US$)",2022,1295666.7,DT.AMT.BLAT.CD
Ghana,China,"PPG, bilateral (AMT, current US$)",2022,279167816.3,DT.AMT.BLAT.CD
Ghana,Czech Republic,"PPG, bilateral (AMT, current US$)",2022,1558278.3,DT.AMT.BLAT.CD
Ghana,Egypt,"PPG, bilateral (AMT, current US$)",2022,47015963.6,DT.AMT.BLAT.CD
Ghana,France,"PPG, bilateral (AMT, current US$)",2022,18284163.1,DT.AMT.BLAT.CD
Ghana,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,9516542.1,DT.AMT.BLAT.CD
Ghana,India,"PPG, bilateral (AMT, current US$)",2022,67189012.3,DT.AMT.BLAT.CD
Ghana,Italy,"PPG, bilateral (AMT, current US$)",2022,568347.1,DT.AMT.BLAT.CD
Ghana,Japan,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Ghana,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,5004464.3,DT.AMT.BLAT.CD
Ghana,Kuwait,"PPG, bilateral (AMT, current US$)",2022,4925789.6,DT.AMT.BLAT.CD
Ghana,Nigeria,"PPG, bilateral (AMT, current US$)",2022,134000.0,DT.AMT.BLAT.CD
Ghana,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,1845042.4,DT.AMT.BLAT.CD
Ghana,Spain,"PPG, bilateral (AMT, current US$)",2022,4819900.3,DT.AMT.BLAT.CD
Ghana,Turkey,"PPG, bilateral (AMT, current US$)",2022,13073538.5,DT.AMT.BLAT.CD
Ghana,United States,"PPG, bilateral (AMT, current US$)",2022,20789454.5,DT.AMT.BLAT.CD
Ghana,World,"PPG, bilateral (AMT, current US$)",2022,482708541.8,DT.AMT.BLAT.CD
Grenada,Austria,"PPG, bilateral (AMT, current US$)",2022,1286769.2,DT.AMT.BLAT.CD
