indicator,date,value,iso_code,country_name
Inflation Rate,2020-12-31,5.7,LSO,Lesotho
Inflation Rate,2021-01-31,5.4,LSO,Lesotho
Inflation Rate,2021-02-28,5.6,LSO,Lesotho
Inflation Rate,2021-03-31,6.5,LSO,Lesotho
Inflation Rate,2021-04-30,6.7,LSO,Lesotho
Inflation Rate,2021-05-31,6.9,LSO,Lesotho
Inflation Rate,2021-06-30,6.0,LSO,Lesotho
Inflation Rate,2021-07-31,5.5,LSO,Lesotho
Inflation Rate,2021-08-31,5.2,LSO,Lesotho
Inflation Rate,2021-09-30,5.4,LSO,Lesotho
Inflation Rate,2021-10-31,6.2,LSO,Lesotho
Inflation Rate,2021-11-30,6.4,LSO,Lesotho
Inflation Rate,2021-12-31,6.8,LSO,Lesotho
Inflation Rate,2022-01-31,7.6,LSO,Lesotho
Inflation Rate,2022-02-28,7.5,LSO,Lesotho
Inflation Rate,2022-03-31,7.2,LSO,Lesotho
